,actualclose,target,open,high,low,close,volume,14 period RSI,MACD,SIGNAL,14 period STOCH %K,MFV,14 period ATR,MOM,14 period MFI,ROC,OBV,20 period CCI,14 period EMV.,VIm,VIp,ema50,ema21,ema15,ema5,normalized_volume,open_close_ratio,high_close_ratio,low_close_ratio
2010-05-27,12.2157125473,1.0,12.0067462921,12.1982784271,11.8306560516,11.8423624039,139545096.0,30.832935218334896,-0.43839541546049254,-0.39575802594815696,19.486467979057913,4315675999.521815,0.4114400318571429,-0.745206832900001,35.20749702985715,-8.852676116398298,20105607321.0,-96.93805006774876,-2.2128427585301224e-05,1.0108528757117194,0.9114021503073942,13.349082168604003,12.974566736679002,12.7590553285577,12.166733372533777,0.8153271515493987,1.0138810047010438,1.0300544782418404,0.9990114850482752
2010-05-28,12.095413208,0.0,12.0784769058,12.2617902756,11.981341362,12.2157125473,112785168.0,41.0598685376368,-0.4049803951535704,-0.3976024997892397,44.97529806536175,4391399984.00241,0.3987198557071428,-0.5085935592999995,32.53372737543644,-3.651901308563135,20218392489.0,-54.6534598418901,-2.6855990425293502e-05,0.9204888990805623,0.815500596031005,13.326859234852938,12.9400733644345,12.725096404729094,12.174896568328148,0.6986871375078302,0.9887656458050551,1.0037720049584977,0.9808139570743417
2010-06-01,12.0142183304,0.0,12.2725000381,12.2901830673,12.0299091339,12.095413208,116226017.0,39.05601660396427,-0.3837819032315828,-0.3948383804777084,37.282237789641684,4333676003.917612,0.3645086969571428,-0.5454559325999995,25.449283075892936,-3.9098575709214183,20102166472.0,-50.630198009591986,-8.732822286936213e-05,1.0167895375758491,0.75006087637426,13.302713234326403,12.901679720960207,12.685741204933525,12.16164934160679,0.7552472117425005,1.0146408251669214,1.016102786730029,0.9945843872405554
2010-06-02,12.2881908417,1.0,11.9658994675,12.2306556702,11.9581775665,12.0142183304,107071833.0,37.71804373839263,-0.3692768994746789,-0.38972608427710254,31.66063165966198,4270647249.8440547,0.3600788797642856,-0.6376094818000002,25.843764209810715,-5.580561880947543,19995094639.0,-58.40949488404918,-8.508300100090627e-05,1.0230237301607712,0.7631419787635674,13.277448628367054,12.861340566843834,12.64377102527518,12.137077506405657,0.7329264453492559,0.9959781933729523,1.018015099596812,0.995335463168819
2010-06-03,12.5927991867,1.0,12.1215648651,12.3006439209,11.9915533066,12.2881908417,102012942.0,44.612982050696054,-0.33184893951044003,-0.37815065532377007,50.629384301392896,4364440108.882118,0.3642951420357142,-0.12453269959999957,31.38067699239528,-2.7899845728745447,20097107581.0,-27.22548643827117,-5.367485349611236e-05,0.9707474519215573,0.8028032063743126,13.258051416863774,12.835288306610023,12.62154726380173,12.162263062288048,0.7352695241610935,0.9864401539049544,1.001013418440552,0.9758599505068427
2010-06-04,12.4214410782,0.0,12.33152771,12.6525745392,12.3213167191,12.5927991867,146575349.0,51.09540411502491,-0.2744440437605604,-0.35740933301112815,88.5270258908056,4458116521.629743,0.36077260971428565,0.27820682519999984,31.71093064483773,-0.46656203653893635,20243682930.0,50.617055010056895,-3.402280463684847e-05,0.9760836378951777,0.8428914129539072,13.24500725548801,12.82426607388684,12.619750508982872,12.234019083023373,1.046609738553163,0.9792523113545759,1.0047467883521188,0.9784414518507745
2010-06-07,12.0926742554,0.0,12.4463481903,12.6837081909,12.3711299896,12.4214410782,157399770.0,47.71235924025388,-0.24001072333817142,-0.33392961107653685,73.9139013947284,4351385376.256509,0.3568765095357141,0.590536117600001,31.848723898847084,0.07023065382061806,20086283160.0,39.68364915036872,2.1377769023926545e-05,0.9147057532681441,0.9215351490691873,13.228858899070595,12.805955846810166,12.60735616955894,12.265256082219476,1.1011615563389345,1.0020051708930706,1.021114064869678,0.99594965766989
2010-06-08,12.0742425919,0.0,12.4299097061,12.4759874344,12.0336446762,12.0926742554,145852650.0,41.970668285328195,-0.23652429891905413,-0.31444854864504035,45.80494133354636,4244460098.277878,0.3706641878499998,0.33549308779999976,31.39932198145017,-1.8020743162705004,19940430510.0,-25.36640644036375,-3.662799817248506e-05,0.9452840404165617,0.849339890983482,13.206580768802537,12.773533956291523,12.575188549924006,12.23649244441623,1.0169245470018753,1.0278875824798974,1.0316979661325807,0.9951185669974
2010-06-09,11.8062467575,0.0,12.1507062912,12.1753635406,11.8939189911,12.0742425919,107806577.0,41.66792672508326,-0.23256766834089682,-0.29807237258421165,45.91065670844397,4274798460.940761,0.3660385949285713,0.1897888183999985,31.544033328351887,2.056796433665701,19832623933.0,-54.07059727218817,-8.129553323161776e-05,1.01594165412997,0.8263911401837655,13.1843780594515,12.741747985182815,12.543879427547505,12.209450802330192,0.7841117110387444,1.0063327946840572,1.0083749310095722,0.9850654316883637
2010-06-10,12.129784584,1.0,12.135014534,12.1763601303,11.7559356689,11.8062467575,109569158.0,37.43927616601258,-0.2481959853803346,-0.28809709514343623,22.126346796034074,4191453008.3722143,0.37525408609285715,-0.07596588140000016,32.03195348583988,0.4173244351733965,19723054775.0,-81.15988041510873,-6.0982905784221506e-05,0.9606976459889505,0.8486225741678989,13.157355877060288,12.699225202106323,12.497777385669535,12.142250128191828,0.8248483074596398,1.0278469341911007,1.03134894436836,0.9957386043479025
2010-06-11,12.1668949127,1.0,11.9644041061,12.1668949127,11.8515768051,12.129784584,103502504.0,44.73148956794913,-0.23180266373453762,-0.2768382088616565,50.83994210654207,4270592738.0682044,0.3643129212571428,0.2874221801000001,38.555668432169526,2.0643002629791725,19826557279.0,-41.63007698746197,-1.4827399942554283e-05,0.9280203555438867,0.9441349389544464,13.137207420333613,12.673341537646944,12.474777835565188,12.14017253749319,0.8089502390090084,0.986365753096873,1.0030594383967009,0.9770640791702951
2010-06-14,12.0346412659,0.0,12.0174560547,12.1721258163,11.9955377579,12.1668949127,71535130.0,45.51596845745684,-0.21335689931535562,-0.26414194695239634,54.13343941305177,4337889830.995552,0.3402779442928571,-0.04881763460000066,49.62474555461452,2.3958692076255774,19898092409.0,-16.983352260053113,1.0032222695221835e-05,0.9188059100787191,1.0195535725515672,13.11818168488981,12.650321236512992,12.455535152886114,12.144626266694324,0.6034440399859283,0.9877175845544607,1.000429929216742,0.9859161145033697
2010-06-15,12.403260231,1.0,12.3158369064,12.3163347244,12.0346412659,12.0346412659,81921917.0,43.1645585513088,-0.20702382039188727,-0.2527183216402945,42.39608636956123,4255967913.995552,0.3288386208642859,-0.06077194210000059,46.81847695455483,1.623652911826763,19816170492.0,-4.776531543891124,4.189440887689594e-06,0.936269465067076,0.9873403168644984,13.096935794321375,12.622335783303312,12.429229284949482,12.126295433228602,0.7285772116161364,1.0233655191116302,1.0234068845324187,1.0
2010-06-16,12.4849529266,1.0,12.0319013596,12.4632854462,12.0094861984,12.403260231,171022641.0,50.79467799510287,-0.17029725911461924,-0.23623410913515944,69.77190493899987,4381747329.583149,0.3373425347428573,0.38904190060000055,55.581535893504174,1.5352987635703097,19987193133.0,66.35910181516492,7.749694650819099e-05,0.8416832081225812,1.049783833891825,13.083334312687619,12.612377803653162,12.427606219077639,12.172456232857169,1.3994782901971585,0.970059575911191,1.004839470758662,0.9682523767730177
2010-06-17,12.4553136826,0.0,12.3579292297,12.552947998,12.3564348221,12.4849529266,91915234.0,52.32230587759301,-0.13306538200776075,-0.21560036370967972,78.57715554330686,4410055806.733847,0.32512044905714305,0.19676208489999958,54.412011623692,3.220557346005802,20079108367.0,138.5807310914948,5.623404472318022e-05,0.8833929176667523,1.067742781020345,13.071601344332956,12.606585763787109,12.431190388297786,12.224539015147641,0.7845518990305852,0.9898258569618338,1.0054461616154862,0.9897061602670376
2010-06-18,12.4540691376,0.0,12.5392503738,12.5995235443,12.3708810806,12.4553136826,79388456.0,51.695223645361104,-0.10474307744817146,-0.19342890645737806,75.38248839191216,4389300150.611628,0.3114929199142859,-0.1374855041000007,53.52194731972905,3.6714444508127544,19999719911.0,131.80166186143043,4.3488619510341336e-05,0.9140444583085438,1.0713347545027443,13.059517272534269,12.599709760096784,12.432698094191675,12.263001459723036,0.7161035548928026,1.006739026678811,1.0115781798335164,0.9932211581216175
2010-06-21,12.168390274,0.0,12.5158376694,12.5397481918,12.4067459106,12.4540691376,115346733.0,51.66722217100279,-0.08145886433227112,-0.1710348980323567,75.24834505715187,4356035913.945042,0.30240208761428594,0.03262805939999858,53.44730606983812,1.349900062888758,19884373178.0,112.18517228319458,3.634882860929408e-05,0.9322861219639142,1.0704787395705946,13.04764574047673,12.593089731801477,12.434033784404694,12.294846072702528,1.0334876433618834,1.0049597068329672,1.0068796032247265,0.9962001795174618
2010-06-22,12.1108560562,0.0,12.4508314133,12.4774808884,12.0769834518,12.168390274,119787316.0,45.56591655578135,-0.08507713816873341,-0.15384334605963204,44.456436822559915,4290927489.2177615,0.3115463256785716,0.07571601859999966,52.97418159994864,-3.370250779097978,19764585862.0,22.4611112683026,1.467252819441935e-06,0.934901782450682,1.009251080124765,13.030405437212474,12.57378521099232,12.417431065004399,12.273770106252108,1.0603253911456676,1.02321105199128,1.0254011095502442,0.9924881746770312
2010-06-23,12.0062484741,0.0,12.2017650604,12.3686389923,12.0979042053,12.1108560562,89120799.0,44.42803372051153,-0.09153205227344152,-0.14138108730239393,38.255108756066406,4210333701.5673356,0.3088066237285715,0.03661346430000023,47.02916366997173,-2.5003944392980895,19675465063.0,-0.7258354955652355,-1.9256840047526264e-05,0.9756885766218948,1.006452251889454,13.012375057192617,12.552742976683579,12.398270126954124,12.246617764576756,0.817644623863663,1.0075064061349701,1.0212852778452461,0.9989305585963622
2010-06-24,11.8331460953,0.0,12.1267957687,12.1267957687,11.9093608856,12.0062484741,81468223.0,42.35692228741079,-0.10389098523213214,-0.1338830668883416,26.97997615411164,4201468913.2445583,0.2983102798428572,0.2000017165999992,39.354054139622015,-0.7146953558383278,19593996840.0,-84.64558656410397,-0.0001153032191896776,1.1150405072849194,0.8905056934724648,12.99264708497511,12.527902317475235,12.373768773650742,12.206556216163964,0.780280757816696,1.0100403797955744,1.0100403797955744,0.991930236267473
2010-06-25,11.7728719711,0.0,11.946721077,12.0236816406,11.7873182297,11.8331460953,76027907.0,39.1080192574611,-0.12619870383359277,-0.13234619427739183,9.152624006525707,4154922698.7838435,0.29286636624285717,-0.2966384886999993,41.73052487128629,-1.9967836058034694,19517968933.0,-139.08353970540443,-0.00014604400961289353,1.1499212545751685,0.8465556113109649,12.969911771452063,12.496322489194542,12.339979856253821,12.14432119601997,0.7627297231353064,1.0095980376465656,1.0161018501559511,0.9961271613456879
2010-06-28,11.7579278946,0.0,11.8819627762,11.8966579437,11.7200698853,11.7728719711,90144622.0,38.0146278607129,-0.14704629151925097,-0.13528621372576366,6.003964536351028,4118686864.3698187,0.2738838876857143,-0.3940229415999994,43.50028348703558,-0.2826875220001481,19427824311.0,-152.46769776792604,-0.0001005819913222418,1.1392663792185367,0.9063980721557635,12.946440402817705,12.4634383747357,12.304535613431707,12.082412991866642,0.9190020379463468,1.0092662865414483,1.0105145093655878,0.9955149358686971
2010-06-29,11.3140916824,0.0,11.7706308365,11.8941679001,11.6814651489,11.7579278946,70756221.0,37.732949526699535,-0.16289625046363732,-0.1408082210733384,8.328745326345564,4098801775.994981,0.2689737592357143,-0.2767133712999996,44.73340903625704,-3.0656495737814127,19357068090.0,-138.04649226392965,-6.393701450257223e-05,1.062636379094645,0.9315430061354868,12.923136235989903,12.431369716547715,12.270372631004724,12.028332142322201,0.7564750621875378,1.0010803724953812,1.0115870761176013,0.9934969200027909
2010-06-30,11.0822105408,0.0,11.5427350998,11.5703811646,11.2358846664,11.3140916824,140609069.0,30.50369542178231,-0.20886367966435415,-0.15441931279154156,5.735170598864045,4023942966.075141,0.2762322425785713,-1.0891685486,43.94675351802525,-7.009210126486994,19216459021.0,-227.33219638536778,-0.00011053089824342154,1.0964773555906562,0.8627552860837401,12.891586342782249,12.380584351359182,12.210605071716929,11.909292065668502,1.3869516483399833,1.0202087294162263,1.0226522366438553,0.9930876451954461
2010-07-01,10.9462213516,0.0,11.3315267563,11.4030094147,11.0764827728,11.0822105408,144668227.0,27.53549634857299,-0.2609954753234405,-0.17573454529792135,0.37607450221826555,3884350135.290321,0.2737949916285713,-1.4027423857999999,35.692392330272355,-7.914076573256066,19071790794.0,-221.44219569640336,-0.00014624821149316396,1.150357223893233,0.8068229315623642,12.85610838588063,12.32156735997013,12.14008041353462,11.771445144857086,1.3321855701084002,1.0224969751821735,1.028947191782628,0.9994831565436415
2010-07-02,10.8729953766,0.0,11.0906791687,11.1681394577,10.8002681732,10.9462213516,141070793.0,25.94125112274719,-0.30971330780935347,-0.20253029780020781,8.111865649775462,3855219205.4179554,0.2874580792071428,-1.5090923309999997,29.44716151174967,-11.747224941377597,18930720001.0,-220.14125551099036,-0.00020699986594642053,1.2028717247725988,0.7115981101609014,12.81865962050257,12.259051632316943,12.065464222163705,11.633907845980904,1.2373834122548706,1.0131970487769173,1.0202734897250696,0.9866663414056882
2010-07-06,10.8610401154,0.0,10.9992723465,11.015709877,10.8592967987,10.8729953766,77730264.0,25.098582407895776,-0.3501944417192906,-0.23206312658402442,4.042072324371523,3791104095.4468184,0.27850948062142844,-1.581073760999999,24.05123951644771,-12.911202464893718,18852989737.0,-187.71427008575748,-0.00023622405560069765,1.2854681271060782,0.7074418061730545,12.780509341210356,12.1960490752389,11.990934919315972,11.507089101084086,0.7199835824289037,1.0116138162048485,1.0131255919327566,0.9987401284167304
2010-07-07,11.2129707336,1.0,11.058549881,11.1499567032,10.8002681732,10.8610401154,102787835.0,24.956047791680177,-0.3788733060268594,-0.26142516247259145,3.377616272605416,3724043004.8583846,0.2710730007785713,-1.3073501586000003,19.588431820242988,-12.799947137639665,18750201902.0,-151.35213420194322,-0.00023862700729704767,1.296647031233692,0.6904901254257959,12.742872689723871,12.135366849791676,11.920316494071223,11.399414270136738,0.9597465147657331,1.018185161227786,1.0266011896402392,0.9944045927872202
2010-07-08,11.3713769913,1.0,10.9168310165,11.2401189804,10.8438549042,11.2129707336,125657235.0,36.40524694625395,-0.3689506198470127,-0.28293025394747573,22.937408831948613,3832482561.886164,0.2853409222285713,-0.8978853225999988,20.77351956383731,-9.965404802941126,18875859137.0,-107.02039860029613,-0.0002569014851532726,1.2816886748293221,0.630026859560326,12.71287461215281,12.093439753601144,11.876107384041772,11.368340347380617,1.1403481809912435,0.9735895398163655,1.0024211466742394,0.9670813526433335
2010-07-09,11.6436071396,1.0,11.2964076996,11.3905553818,11.1995210648,11.3713769913,107156148.0,40.784450573828984,-0.34433547342408666,-0.2952112978427979,32.8321574259675,3918123387.580802,0.2826546260357142,-0.6348714827999995,21.804235294822846,-6.549866208704411,18983015285.0,-65.92049631462854,-0.00023095446036318752,1.2581195106312588,0.7127390834473801,12.686570737234122,12.060618718951094,11.84456173449541,11.368846454700513,0.9769353636540771,0.9934071931871261,1.0016865495282299,0.9848869730876496
2010-07-12,11.8513278961,1.0,11.754940033,11.7873182297,11.5262966156,11.6436071396,173909421.0,47.47809848692052,-0.29940968620926967,-0.2960509755160923,50.28217105422051,3900533629.045464,0.3028645515499999,-0.1895389556999998,32.52582272414381,-3.858099827392441,19156924706.0,-16.094838578970723,-0.00019118541820238675,1.1607144825048723,0.7639803772774765,12.666120470613842,12.041663647162409,11.832002072314447,11.414639902183762,1.4445513834263621,1.0095617184662093,1.0123424887474293,0.9899248984791812
2010-07-13,12.1843299866,1.0,11.7651510239,11.9412412643,11.7330217361,11.8513278961,133875926.0,51.94206159843598,-0.24422902691892467,-0.2856865857966588,67.01602134520367,3918788935.484826,0.2955171721285713,0.07845592500000009,41.203473048803886,-1.29033293234098,19290800632.0,13.227814702539062,-0.00012434126478465835,1.0908434375748952,0.8661729454762898,12.650144145623372,12.033012022114116,11.833209936301044,11.487421234503135,1.0916386352060847,0.9927285049442974,1.0075867758438772,0.9900174764349459
2010-07-14,12.2376298904,1.0,12.0112285614,12.2787256241,11.9621629715,12.1843299866,159648166.0,58.0914822804977,-0.1716488105470706,-0.2628790307467411,93.6152618093583,3983226309.677885,0.30670738219999993,0.426402092,49.70383683224007,2.967798153354046,19450448798.0,56.95743188635949,-7.467557915323026e-05,0.9675174859317655,0.8937355468620435,12.641010534662128,12.039890111408928,11.855154939444729,11.603572693185946,1.23944650964014,0.9857931108735258,1.007747298177562,0.9817661688952668
2010-07-15,12.3043804169,1.0,12.2012672424,12.2996482849,12.1160860062,12.2376298904,125187481.0,58.99588255430829,-0.10857601268140726,-0.23201842713367435,95.86373101683441,4023822047.340376,0.3042879104571429,0.9235382079999983,56.23560212291293,3.947702144734813,19575636279.0,69.06786356161993,-2.449494855654981e-05,0.9055775217726019,0.9732811935462701,12.63310111026483,12.048878283181248,11.879059623879433,11.709248892721622,0.9764791235044501,0.997028620057506,1.0050678436147715,0.9900680209085791
2010-07-16,11.4473428726,0.0,12.247344017,12.3213167191,12.0219392776,12.3043804169,195056389.0,60.15556481369465,-0.05259784115495769,-0.19613430993793102,98.88653769495711,4196809078.451601,0.30878891264285724,1.2221698761000006,52.21732651624819,4.6475240127213855,19770692668.0,72.20507146400736,-3.468192726270536e-06,0.8780893444583443,0.9801234976428742,12.626655606473362,12.0604920165321,11.905642173443217,11.808437480084685,1.3998073202518828,0.9953645451483553,1.0013764449428708,0.9770454805743758
2010-07-19,11.6109790802,1.0,11.6842050552,11.7200698853,11.4451007843,11.4473428726,314165171.0,43.244463440736645,-0.07650856111509086,-0.172209160173363,42.54135748291507,3887767290.7816205,0.35755259651428595,0.501121521,46.46896538611252,1.1777453633974213,19456527497.0,-24.02234167279638,-2.6701646766355808e-05,0.8727234970640695,0.8849142533322001,12.6035318273778,12.032621600898821,11.876998467140515,11.748255045503905,1.8646827273101012,1.0206914552342925,1.02382448186756,0.9998041389757472
2010-07-20,11.9947910309,1.0,11.4822120667,11.6974048615,11.3952884674,11.6109790802,182694226.0,46.34590228282539,-0.08131653812869821,-0.15403063576443005,53.29947615316281,3965935635.171749,0.3639392852928574,0.7379837035999994,52.65548831707552,4.7713273218668615,19639221723.0,-13.080052694095045,-2.6570122486294393e-05,0.8789166878473854,0.8847342106159647,12.584070008805684,12.01345603177615,11.860372255456733,11.725375717953256,1.069321733937482,0.9889098918695338,1.0074434533645298,0.9814235637399594
2010-07-21,11.8929224014,0.0,11.4827098846,12.0296602249,11.4720001221,11.9947910309,162787890.0,52.85359899098023,-0.05353930994245104,-0.13393237060003424,78.532855569919,4108366026.08311,0.366483347764286,1.1337509155000003,59.70717209854601,9.579284445465113,19802009613.0,37.52186815172922,8.883161668025327e-05,0.7884462432464756,0.9805827101387593,12.572515519042827,12.012607622645415,11.868773428921937,11.770278270111046,0.9603620675884419,0.9573080393830273,1.002907028051608,0.9564151715979688
2010-07-22,12.0749902725,1.0,12.054816246,12.0971565247,11.8413658142,11.8929224014,131675710.0,51.082656192545564,-0.03929266217895311,-0.11500442891581801,71.83559204242752,4029770822.4976454,0.3614307812357147,0.6799516677999993,66.15166017840276,9.38036842170471,19670333903.0,61.72687670728509,0.00014548131161148172,0.7390725329231869,1.084810153044042,12.559190163794927,12.007167385316077,11.870282739701816,11.790718958659205,0.80682850445175,1.013612620946803,1.0171727449660277,0.9956649353741742
2010-07-23,12.2057504654,1.0,12.0356369019,12.1788511276,12.016957283,12.0749902725,86230004.0,54.04631270209293,-0.013159046297250399,-0.0946353523921045,83.8054842323096,4005361388.996555,0.35557774135714315,0.7036132811999991,71.81210431938206,11.177107755809914,19756563907.0,87.37238764862943,0.00021033146962930413,0.6462697398607193,1.1520489648582837,12.549696048279339,12.010250243824437,11.883076960501702,11.838097510966005,0.573440706670595,0.9967409190639579,1.0086013199808979,0.9951939514492061
2010-07-26,12.1786022186,0.0,11.9743671417,12.2189502716,11.9554376602,12.2057504654,90915501.0,56.103264641543845,0.01789698206131618,-0.07212888550142037,92.40219820652598,4087168658.0421124,0.36322770800714327,0.5621433257999993,75.55594694284918,8.853851092512931,19847479408.0,89.1052873020379,0.00021482649271923707,0.6158589897234881,1.12514088912738,12.542952017242486,12.019136617532418,11.903244054557845,11.899373003371672,0.6472539164146449,0.9810430891278739,1.001081441590783,0.9794922232836425
2010-07-27,12.2697601318,1.0,12.1815900803,12.2229347229,12.0767326355,12.1786022186,80107140.0,55.5473374129296,0.03985900189026559,-0.04973130802308317,90.34056250654032,4118694410.5712967,0.34869296210714307,0.3272743224999992,75.40569451507402,7.098746509922157,19767372268.0,87.86397005732769,0.00021385326883394148,0.6265304508088375,1.167295878824735,12.535807903543612,12.026385053944582,11.92045393981048,11.945911205909727,0.6142995124019337,1.000245336997331,1.0036401964284778,0.991635363297734
2010-07-28,12.0635328293,0.0,12.2187013626,12.3910551071,12.2084903717,12.2697601318,98415508.0,57.08505178838503,0.06388333526633083,-0.02700837936520037,89.82026773940373,4086336507.3115344,0.33556359155714305,0.08543014520000014,75.21783298679168,5.377654748161748,19865787776.0,99.42266276486582,0.00021865699257045512,0.5889616420628428,1.1862477276214194,12.530591280568247,12.037447557483466,11.942285576809827,11.99988602689144,0.7868669229023887,0.9958386497656405,1.0098856843163246,0.9950064418992833
2010-07-29,12.0794725418,1.0,12.3272943497,12.3350152969,12.0216903687,12.0635328293,100214225.0,52.647983555568736,0.06552662263770692,-0.008501378964618906,67.10853077999535,4012888168.99161,0.34429863521428594,-0.17409706109999945,70.2034084782753,1.790558282248107,19765573551.0,68.42623304002518,0.00015931722440984012,0.6422256894747621,1.0689818978542638,12.52143327171985,12.038633251656945,11.949863530090461,12.010493827292866,0.8286991990793955,1.021864367937009,1.022504391660511,0.9965314919607652
2010-07-30,12.0759859085,0.0,12.1033840179,12.1763601303,11.9385023117,12.0794725418,107421137.0,52.9523735914553,0.06733890037724599,0.006666676903754078,68.70927857214893,4032796732.4792733,0.3315783909428574,-0.22490787510000132,63.76618086293801,-0.8605926211397736,19872994688.0,51.59482341669479,0.00010140774491383011,0.7230386195415831,1.016686690218636,12.512767375054754,12.040489583027085,11.957964093322307,12.021990279710721,0.9051466974307792,1.001979513262459,1.0080208459570341,0.9883297693991039
2010-08-02,12.2144670486,1.0,11.946472168,12.138502121,11.9337692261,12.0759859085,86085465.0,52.872310801667645,0.06771324523326783,0.01887599056965683,68.35913294957113,4066308943.6723557,0.3249425888142859,0.6286430358999997,58.38493767037012,-1.3208765369412214,19786909223.0,44.60649395470791,7.775722303795351e-05,0.7791948225013781,0.9901999463829069,12.504203032573287,12.042103052366764,11.965340456770912,12.030989551175601,0.7601631557125477,0.9892751000637688,1.005176903399332,0.9882231824815317
2010-08-03,12.2000207901,0.0,12.1791000366,12.2859487534,12.1280412674,12.2144670486,74626675.0,55.73500369119131,0.07828180300327503,0.030757153056380476,82.26612024749073,4073371476.0508265,0.3094115257357145,0.6034879683999996,56.4363780729534,-0.7307427538285939,19861535898.0,70.63019055838882,6.345423101346532e-05,0.8158919690708056,0.9952278431380234,12.49852193484832,12.049937779468275,11.98091086876023,12.061569134079669,0.6986896408454973,0.9971044981447591,1.005852216434461,0.9929243100942414
2010-08-04,12.6107320786,1.0,12.216709137,12.2655258179,12.1235580444,12.2000207901,72362219.0,55.357238043946055,0.0845175036777448,0.041509223180653344,80.81535277607273,4078956720.9474087,0.3064404896500003,0.20522975919999986,50.96766147571081,6.575132114733682,19789173679.0,64.75228693619331,5.255281754262376e-05,0.8237442776144946,0.9582584760806867,12.492668971225802,12.05675973449699,11.994605238843967,12.084644410083058,0.715973678140275,1.0013678949558464,1.0053692554239873,0.9937325725082331
2010-08-05,12.6550655365,1.0,12.2585515976,12.6276683807,12.2304067612,12.6107320786,153071607.0,63.02938691992376,0.12120315538363968,0.05744800962125063,98.62572394135762,4218976641.8452005,0.3156026431571431,0.7178096772,61.30270144586434,8.610410814578604,19942245286.0,138.5691681849002,9.999563467537507e-05,0.7449264170047709,0.9980833430256104,12.494983934115492,12.081940295592583,12.033113166328718,12.172325688169213,1.3949143191460303,0.972072955098488,1.0013430070510132,0.969841138878416
2010-08-06,12.4588012695,0.0,12.600022316,12.6675186157,12.5419902802,12.6550655365,97178890.0,63.753508664905226,0.15210081469642311,0.07637857063628513,99.02116144499166,4296874205.299799,0.26319183622142867,0.5800752640000013,75.94037012610013,5.504677021042344,20039424176.0,178.19286833510304,0.00015303348614211258,0.6787207405996886,1.2335409854745167,12.498122789064208,12.107991442906558,12.071985189464423,12.252782329557677,0.9027910723891248,0.9956504989767739,1.0009840390920208,0.9910648225428887
2010-08-09,12.5865716934,1.0,12.5878181458,12.59628582,12.3549413681,12.4588012695,133277692.0,58.30870015711362,0.1589186311529165,0.09288658273961141,82.54168820329151,4278305659.0122104,0.2630495343857144,0.2530508041000008,66.08813938456856,4.7581145239237985,19906146484.0,122.67824315901909,0.00014061017072236547,0.6757739828930637,1.1804409796406359,12.497351778876673,12.12393734411535,12.096161194466646,12.287118819548065,1.190880863621572,1.0103554807167396,1.0110351347233197,0.9916637323966105
2010-08-10,12.5457258224,0.0,12.5093622208,12.5903081894,12.487195015,12.5865716934,75168699.0,60.66398103583149,0.17264169915896943,0.10883760602348302,90.20194301187023,4348026605.195501,0.23261002132142863,0.4079694747999998,64.12713905010975,4.236702550933677,19981315183.0,138.6692368607286,9.67611575022759e-05,0.7284892216419787,1.2123901450009953,12.499101188965364,12.144966178173743,12.12681185064998,12.33702763185672,0.7105409925652485,0.9938657265472467,1.0002968636806764,0.9921045475431479
2010-08-11,12.247592926,0.0,12.5118532181,12.6027622223,12.4177045822,12.5457258224,83270954.0,59.50662991916649,0.17816760376588725,0.12270360557196387,83.40130908096623,4379967871.538919,0.22755765914999998,0.27596569059999965,56.63673078139439,2.7853703708242956,19898044229.0,111.37349275034792,6.192562628789829e-05,0.739738325349178,1.0793522404840457,12.50001539746408,12.163182525638572,12.152993973884357,12.371810663613932,0.8160819428980298,0.9973000681842161,1.0045462813955461,0.989795629044322
2010-08-12,12.2543182373,1.0,12.3967838287,12.40350914,12.2416152954,12.247592926,89253294.0,51.74661440041483,0.15668393496998334,0.12949967145156777,42.7698754299582,4297305602.944281,0.22885635920714278,0.18406009669999968,50.13483946764337,0.5664911798714634,19808790935.0,39.37981580358793,2.035891804805178e-05,0.823227347287625,0.9723248956534537,12.495065937239294,12.167019362018637,12.158906408391585,12.351107707344944,0.8933656318266282,1.0121812427634893,1.0127303556659701,0.9995119342522146
2010-08-13,12.1133460999,0.0,12.0533208847,12.3225622177,12.0177049637,12.2543182373,88514535.0,51.89899810680669,0.13860292088920723,0.13132032133909566,43.68644332021111,4346191202.680991,0.23180954796428552,0.17484569550000018,43.51871977442881,-0.12585327124675394,19897305470.0,9.262111460175028,-1.492279546182516e-05,0.8627778778155146,0.9226392522270426,12.49034539410323,12.170987492713245,12.16486964769836,12.33497612900412,0.9031350582980044,0.9835978347625901,1.005568974061101,0.9806914371719359
2010-08-16,12.0944166183,0.0,12.1793489456,12.2338943481,12.1048784256,12.1133460999,77678069.0,48.44542177022414,0.11161172315994605,0.12737860170326573,24.473870281226954,4278709589.681138,0.2320408139857141,0.037360191399999465,37.68125062269288,0.412924400379736,19819627401.0,-17.166129303890322,-2.3177341092364577e-05,0.8851485479486847,0.9059257732198499,12.482953251079635,12.16836742940355,12.161649425960963,12.2980377908201,0.8209498731529551,1.0054487707323532,1.0099516885925512,0.999300963232606
2010-08-17,12.217206955,1.0,12.0468454361,12.2010183334,11.9676418304,12.0944166183,52395658.0,47.98368569292326,0.08768280078676582,0.11943944151996574,21.894041000507787,4283238672.1279597,0.2335353578785713,-0.12005043029999918,31.433806198010984,0.12371464439600427,19767231743.0,-54.627603638215774,-7.010547807404863e-05,0.9565013589401535,0.8333953657112274,12.475334885731014,12.165006028898844,12.157447375482151,12.264100928733416,0.5982441549736252,0.9960666823625026,1.0088141262587813,0.989517907981756
